timestamp,file,duration_s,sample_rate,raw_peak,e_raw,rms,clip_rate,zcr,crest_factor,hf_ratio,b3_decision,b3_reason,b4_mode,b4_label,b4_flags,b5_status
28.03.2026; 06.00,/home/pi/pi-iot/audio/window_28-03-2026_06-00-13.wav,5,44100,0.011597,0.00212,0.002645,0.0,,,,DROP,weak signal — E_raw 0.0021<0.015 · RMS 0.0026<0.02 · peak 0.0116<0.35,not run,not run,,not run
28.03.2026; 06.00,/home/pi/pi-iot/audio/window_28-03-2026_06-00-18.wav,5,44100,0.012482,0.002204,0.002777,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0028<0.02 · peak 0.0125<0.35,not run,not run,,not run
28.03.2026; 06.00,/home/pi/pi-iot/audio/window_28-03-2026_06-00-23.wav,5,44100,0.011536,0.002209,0.002744,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0115<0.35,not run,not run,,not run
28.03.2026; 06.00,/home/pi/pi-iot/audio/window_28-03-2026_06-00-28.wav,5,44100,0.012085,0.002357,0.002959,0.0,,,,DROP,weak signal — E_raw 0.0024<0.015 · RMS 0.0030<0.02 · peak 0.0121<0.35,not run,not run,,not run
28.03.2026; 06.00,/home/pi/pi-iot/audio/window_28-03-2026_06-00-33.wav,5,44100,0.011536,0.002169,0.002717,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0115<0.35,not run,not run,,not run
28.03.2026; 06.00,/home/pi/pi-iot/audio/window_28-03-2026_06-00-39.wav,5,44100,0.012879,0.00222,0.002775,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0028<0.02 · peak 0.0129<0.35,not run,not run,,not run
28.03.2026; 06.00,/home/pi/pi-iot/audio/window_28-03-2026_06-00-44.wav,5,44100,0.009308,0.002125,0.002661,0.0,,,,DROP,weak signal — E_raw 0.0021<0.015 · RMS 0.0027<0.02 · peak 0.0093<0.35,not run,not run,,not run
28.03.2026; 06.00,/home/pi/pi-iot/audio/window_28-03-2026_06-00-49.wav,5,44100,0.012879,0.002154,0.002747,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0129<0.35,not run,not run,,not run
28.03.2026; 06.00,/home/pi/pi-iot/audio/window_28-03-2026_06-00-54.wav,5,44100,0.015778,0.002395,0.002997,0.0,,,,DROP,weak signal — E_raw 0.0024<0.015 · RMS 0.0030<0.02 · peak 0.0158<0.35,not run,not run,,not run
28.03.2026; 06.00,/home/pi/pi-iot/audio/window_28-03-2026_06-00-59.wav,5,44100,0.011475,0.002168,0.002729,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0115<0.35,not run,not run,,not run
28.03.2026; 06.01,/home/pi/pi-iot/audio/window_28-03-2026_06-01-04.wav,5,44100,0.011292,0.002328,0.002914,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0113<0.35,not run,not run,,not run
28.03.2026; 06.01,/home/pi/pi-iot/audio/window_28-03-2026_06-01-09.wav,5,44100,0.010132,0.002173,0.002741,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0101<0.35,not run,not run,,not run
28.03.2026; 06.01,/home/pi/pi-iot/audio/window_28-03-2026_06-01-14.wav,5,44100,0.011017,0.002212,0.002804,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0028<0.02 · peak 0.0110<0.35,not run,not run,,not run
28.03.2026; 06.01,/home/pi/pi-iot/audio/window_28-03-2026_06-01-19.wav,5,44100,0.011109,0.002199,0.002754,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0028<0.02 · peak 0.0111<0.35,not run,not run,,not run
28.03.2026; 06.01,/home/pi/pi-iot/audio/window_28-03-2026_06-01-24.wav,5,44100,0.013398,0.002339,0.002954,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0030<0.02 · peak 0.0134<0.35,not run,not run,,not run
28.03.2026; 06.01,/home/pi/pi-iot/audio/window_28-03-2026_06-01-29.wav,5,44100,0.012421,0.002291,0.002898,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0124<0.35,not run,not run,,not run
28.03.2026; 06.01,/home/pi/pi-iot/audio/window_28-03-2026_06-01-34.wav,5,44100,0.010163,0.002189,0.002729,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0102<0.35,not run,not run,,not run
28.03.2026; 06.01,/home/pi/pi-iot/audio/window_28-03-2026_06-01-39.wav,5,44100,0.012116,0.002302,0.002908,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0121<0.35,not run,not run,,not run
28.03.2026; 06.01,/home/pi/pi-iot/audio/window_28-03-2026_06-01-44.wav,5,44100,0.010804,0.00217,0.002705,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0108<0.35,not run,not run,,not run
28.03.2026; 06.01,/home/pi/pi-iot/audio/window_28-03-2026_06-01-49.wav,5,44100,0.011048,0.002263,0.002817,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0028<0.02 · peak 0.0110<0.35,not run,not run,,not run
28.03.2026; 06.01,/home/pi/pi-iot/audio/window_28-03-2026_06-01-54.wav,5,44100,0.013764,0.002306,0.002926,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0138<0.35,not run,not run,,not run
28.03.2026; 06.01,/home/pi/pi-iot/audio/window_28-03-2026_06-01-59.wav,5,44100,0.011719,0.002349,0.002921,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0117<0.35,not run,not run,,not run
28.03.2026; 06.02,/home/pi/pi-iot/audio/window_28-03-2026_06-02-04.wav,5,44100,0.011933,0.00242,0.00301,0.0,,,,DROP,weak signal — E_raw 0.0024<0.015 · RMS 0.0030<0.02 · peak 0.0119<0.35,not run,not run,,not run
28.03.2026; 06.02,/home/pi/pi-iot/audio/window_28-03-2026_06-02-10.wav,5,44100,0.010285,0.00223,0.002795,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0028<0.02 · peak 0.0103<0.35,not run,not run,,not run
28.03.2026; 06.02,/home/pi/pi-iot/audio/window_28-03-2026_06-02-15.wav,5,44100,0.011841,0.002261,0.00281,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0028<0.02 · peak 0.0118<0.35,not run,not run,,not run
28.03.2026; 06.02,/home/pi/pi-iot/audio/window_28-03-2026_06-02-20.wav,5,44100,0.012543,0.002174,0.002727,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0125<0.35,not run,not run,,not run
28.03.2026; 06.02,/home/pi/pi-iot/audio/window_28-03-2026_06-02-25.wav,5,44100,0.012085,0.002272,0.002868,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0121<0.35,not run,not run,,not run
28.03.2026; 06.02,/home/pi/pi-iot/audio/window_28-03-2026_06-02-30.wav,5,44100,0.011444,0.002263,0.002837,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0028<0.02 · peak 0.0114<0.35,not run,not run,,not run
28.03.2026; 06.02,/home/pi/pi-iot/audio/window_28-03-2026_06-02-35.wav,5,44100,0.01059,0.002249,0.002815,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0028<0.02 · peak 0.0106<0.35,not run,not run,,not run
28.03.2026; 06.02,/home/pi/pi-iot/audio/window_28-03-2026_06-02-40.wav,5,44100,0.016053,0.002206,0.002769,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0028<0.02 · peak 0.0161<0.35,not run,not run,,not run
28.03.2026; 06.02,/home/pi/pi-iot/audio/window_28-03-2026_06-02-45.wav,5,44100,0.012329,0.002359,0.002964,0.0,,,,DROP,weak signal — E_raw 0.0024<0.015 · RMS 0.0030<0.02 · peak 0.0123<0.35,not run,not run,,not run
28.03.2026; 06.02,/home/pi/pi-iot/audio/window_28-03-2026_06-02-50.wav,5,44100,0.011475,0.002328,0.002883,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0115<0.35,not run,not run,,not run
28.03.2026; 06.02,/home/pi/pi-iot/audio/window_28-03-2026_06-02-55.wav,5,44100,0.009949,0.002101,0.002633,0.0,,,,DROP,weak signal — E_raw 0.0021<0.015 · RMS 0.0026<0.02 · peak 0.0099<0.35,not run,not run,,not run
28.03.2026; 06.03,/home/pi/pi-iot/audio/window_28-03-2026_06-03-00.wav,5,44100,0.01178,0.002265,0.002834,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0028<0.02 · peak 0.0118<0.35,not run,not run,,not run
28.03.2026; 06.03,/home/pi/pi-iot/audio/window_28-03-2026_06-03-05.wav,5,44100,0.012543,0.002163,0.00273,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0125<0.35,not run,not run,,not run
28.03.2026; 06.03,/home/pi/pi-iot/audio/window_28-03-2026_06-03-10.wav,5,44100,0.012818,0.002265,0.002851,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0128<0.35,not run,not run,,not run
28.03.2026; 06.03,/home/pi/pi-iot/audio/window_28-03-2026_06-03-15.wav,5,44100,0.011628,0.002163,0.002735,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0116<0.35,not run,not run,,not run
28.03.2026; 06.03,/home/pi/pi-iot/audio/window_28-03-2026_06-03-20.wav,5,44100,0.013398,0.002273,0.002838,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0028<0.02 · peak 0.0134<0.35,not run,not run,,not run
28.03.2026; 06.03,/home/pi/pi-iot/audio/window_28-03-2026_06-03-25.wav,5,44100,0.010834,0.002136,0.002679,0.0,,,,DROP,weak signal — E_raw 0.0021<0.015 · RMS 0.0027<0.02 · peak 0.0108<0.35,not run,not run,,not run
28.03.2026; 06.03,/home/pi/pi-iot/audio/window_28-03-2026_06-03-30.wav,5,44100,0.011475,0.002171,0.00272,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0115<0.35,not run,not run,,not run
28.03.2026; 06.03,/home/pi/pi-iot/audio/window_28-03-2026_06-03-35.wav,5,44100,0.011902,0.002278,0.002842,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0028<0.02 · peak 0.0119<0.35,not run,not run,,not run
28.03.2026; 06.03,/home/pi/pi-iot/audio/window_28-03-2026_06-03-41.wav,5,44100,0.011963,0.002222,0.002779,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0028<0.02 · peak 0.0120<0.35,not run,not run,,not run
28.03.2026; 06.03,/home/pi/pi-iot/audio/window_28-03-2026_06-03-46.wav,5,44100,0.014069,0.002363,0.002972,0.0,,,,DROP,weak signal — E_raw 0.0024<0.015 · RMS 0.0030<0.02 · peak 0.0141<0.35,not run,not run,,not run
28.03.2026; 06.03,/home/pi/pi-iot/audio/window_28-03-2026_06-03-51.wav,5,44100,0.011292,0.002277,0.002847,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0028<0.02 · peak 0.0113<0.35,not run,not run,,not run
28.03.2026; 06.03,/home/pi/pi-iot/audio/window_28-03-2026_06-03-56.wav,5,44100,0.012238,0.002425,0.003033,0.0,,,,DROP,weak signal — E_raw 0.0024<0.015 · RMS 0.0030<0.02 · peak 0.0122<0.35,not run,not run,,not run
28.03.2026; 06.04,/home/pi/pi-iot/audio/window_28-03-2026_06-04-01.wav,5,44100,0.011139,0.002079,0.002599,0.0,,,,DROP,weak signal — E_raw 0.0021<0.015 · RMS 0.0026<0.02 · peak 0.0111<0.35,not run,not run,,not run
28.03.2026; 06.04,/home/pi/pi-iot/audio/window_28-03-2026_06-04-06.wav,5,44100,0.010956,0.002266,0.002826,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0028<0.02 · peak 0.0110<0.35,not run,not run,,not run
28.03.2026; 06.04,/home/pi/pi-iot/audio/window_28-03-2026_06-04-11.wav,5,44100,0.0112,0.002142,0.002704,0.0,,,,DROP,weak signal — E_raw 0.0021<0.015 · RMS 0.0027<0.02 · peak 0.0112<0.35,not run,not run,,not run
28.03.2026; 06.04,/home/pi/pi-iot/audio/window_28-03-2026_06-04-16.wav,5,44100,0.013276,0.002265,0.002827,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0028<0.02 · peak 0.0133<0.35,not run,not run,,not run
28.03.2026; 06.04,/home/pi/pi-iot/audio/window_28-03-2026_06-04-21.wav,5,44100,0.011292,0.002273,0.002848,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0028<0.02 · peak 0.0113<0.35,not run,not run,,not run
28.03.2026; 06.04,/home/pi/pi-iot/audio/window_28-03-2026_06-04-26.wav,5,44100,0.011475,0.002115,0.002654,0.0,,,,DROP,weak signal — E_raw 0.0021<0.015 · RMS 0.0027<0.02 · peak 0.0115<0.35,not run,not run,,not run
28.03.2026; 06.04,/home/pi/pi-iot/audio/window_28-03-2026_06-04-31.wav,5,44100,0.016663,0.0023,0.002951,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0030<0.02 · peak 0.0167<0.35,not run,not run,,not run
28.03.2026; 06.04,/home/pi/pi-iot/audio/window_28-03-2026_06-04-36.wav,5,44100,0.01178,0.002143,0.002704,0.0,,,,DROP,weak signal — E_raw 0.0021<0.015 · RMS 0.0027<0.02 · peak 0.0118<0.35,not run,not run,,not run
28.03.2026; 06.04,/home/pi/pi-iot/audio/window_28-03-2026_06-04-41.wav,5,44100,0.013123,0.002268,0.0029,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0131<0.35,not run,not run,,not run
28.03.2026; 06.04,/home/pi/pi-iot/audio/window_28-03-2026_06-04-46.wav,5,44100,0.011078,0.002215,0.002754,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0028<0.02 · peak 0.0111<0.35,not run,not run,,not run
28.03.2026; 06.04,/home/pi/pi-iot/audio/window_28-03-2026_06-04-51.wav,5,44100,0.012055,0.002277,0.002859,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0121<0.35,not run,not run,,not run
28.03.2026; 06.04,/home/pi/pi-iot/audio/window_28-03-2026_06-04-56.wav,5,44100,0.011353,0.00229,0.002867,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0114<0.35,not run,not run,,not run
28.03.2026; 06.05,/home/pi/pi-iot/audio/window_28-03-2026_06-05-01.wav,5,44100,0.010285,0.00221,0.002744,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0103<0.35,not run,not run,,not run
28.03.2026; 06.05,/home/pi/pi-iot/audio/window_28-03-2026_06-05-06.wav,5,44100,0.012604,0.002295,0.002875,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0126<0.35,not run,not run,,not run
28.03.2026; 06.05,/home/pi/pi-iot/audio/window_28-03-2026_06-05-12.wav,5,44100,0.012238,0.002162,0.002696,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0122<0.35,not run,not run,,not run
28.03.2026; 06.05,/home/pi/pi-iot/audio/window_28-03-2026_06-05-17.wav,5,44100,0.012879,0.002342,0.002943,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0129<0.35,not run,not run,,not run
28.03.2026; 06.05,/home/pi/pi-iot/audio/window_28-03-2026_06-05-22.wav,5,44100,0.011048,0.002203,0.00274,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0110<0.35,not run,not run,,not run
28.03.2026; 06.05,/home/pi/pi-iot/audio/window_28-03-2026_06-05-27.wav,5,44100,0.012574,0.002196,0.002749,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0126<0.35,not run,not run,,not run
28.03.2026; 06.05,/home/pi/pi-iot/audio/window_28-03-2026_06-05-32.wav,5,44100,0.012238,0.002241,0.002804,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0028<0.02 · peak 0.0122<0.35,not run,not run,,not run
28.03.2026; 06.05,/home/pi/pi-iot/audio/window_28-03-2026_06-05-37.wav,5,44100,0.012238,0.002216,0.002761,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0028<0.02 · peak 0.0122<0.35,not run,not run,,not run
28.03.2026; 06.05,/home/pi/pi-iot/audio/window_28-03-2026_06-05-42.wav,5,44100,0.011872,0.002204,0.002752,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0028<0.02 · peak 0.0119<0.35,not run,not run,,not run
28.03.2026; 06.05,/home/pi/pi-iot/audio/window_28-03-2026_06-05-47.wav,5,44100,0.011444,0.002256,0.002813,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0028<0.02 · peak 0.0114<0.35,not run,not run,,not run
28.03.2026; 06.05,/home/pi/pi-iot/audio/window_28-03-2026_06-05-52.wav,5,44100,0.013703,0.002298,0.002897,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0137<0.35,not run,not run,,not run
28.03.2026; 06.05,/home/pi/pi-iot/audio/window_28-03-2026_06-05-57.wav,5,44100,0.011139,0.002126,0.002644,0.0,,,,DROP,weak signal — E_raw 0.0021<0.015 · RMS 0.0026<0.02 · peak 0.0111<0.35,not run,not run,,not run
28.03.2026; 06.06,/home/pi/pi-iot/audio/window_28-03-2026_06-06-02.wav,5,44100,0.012238,0.002403,0.003051,0.0,,,,DROP,weak signal — E_raw 0.0024<0.015 · RMS 0.0031<0.02 · peak 0.0122<0.35,not run,not run,,not run
28.03.2026; 06.06,/home/pi/pi-iot/audio/window_28-03-2026_06-06-07.wav,5,44100,0.013276,0.002334,0.002899,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0133<0.35,not run,not run,,not run
28.03.2026; 06.06,/home/pi/pi-iot/audio/window_28-03-2026_06-06-12.wav,5,44100,0.012909,0.002484,0.003138,0.0,,,,DROP,weak signal — E_raw 0.0025<0.015 · RMS 0.0031<0.02 · peak 0.0129<0.35,not run,not run,,not run
28.03.2026; 06.06,/home/pi/pi-iot/audio/window_28-03-2026_06-06-17.wav,5,44100,0.012452,0.002417,0.003037,0.0,,,,DROP,weak signal — E_raw 0.0024<0.015 · RMS 0.0030<0.02 · peak 0.0125<0.35,not run,not run,,not run
28.03.2026; 06.06,/home/pi/pi-iot/audio/window_28-03-2026_06-06-22.wav,5,44100,0.011139,0.002188,0.002724,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0111<0.35,not run,not run,,not run
28.03.2026; 06.06,/home/pi/pi-iot/audio/window_28-03-2026_06-06-27.wav,5,44100,0.013092,0.002642,0.003311,0.0,,,,DROP,weak signal — E_raw 0.0026<0.015 · RMS 0.0033<0.02 · peak 0.0131<0.35,not run,not run,,not run
28.03.2026; 06.06,/home/pi/pi-iot/audio/window_28-03-2026_06-06-32.wav,5,44100,0.015229,0.002447,0.003079,0.0,,,,DROP,weak signal — E_raw 0.0024<0.015 · RMS 0.0031<0.02 · peak 0.0152<0.35,not run,not run,,not run
28.03.2026; 06.06,/home/pi/pi-iot/audio/window_28-03-2026_06-06-37.wav,5,44100,0.011658,0.002446,0.00305,0.0,,,,DROP,weak signal — E_raw 0.0024<0.015 · RMS 0.0030<0.02 · peak 0.0117<0.35,not run,not run,,not run
28.03.2026; 06.06,/home/pi/pi-iot/audio/window_28-03-2026_06-06-43.wav,5,44100,0.010834,0.002199,0.00274,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0108<0.35,not run,not run,,not run
28.03.2026; 06.06,/home/pi/pi-iot/audio/window_28-03-2026_06-06-48.wav,5,44100,0.011414,0.002357,0.002959,0.0,,,,DROP,weak signal — E_raw 0.0024<0.015 · RMS 0.0030<0.02 · peak 0.0114<0.35,not run,not run,,not run
28.03.2026; 06.06,/home/pi/pi-iot/audio/window_28-03-2026_06-06-53.wav,5,44100,0.011444,0.002281,0.002848,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0028<0.02 · peak 0.0114<0.35,not run,not run,,not run
28.03.2026; 06.06,/home/pi/pi-iot/audio/window_28-03-2026_06-06-58.wav,5,44100,0.011322,0.002262,0.002847,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0028<0.02 · peak 0.0113<0.35,not run,not run,,not run
28.03.2026; 06.07,/home/pi/pi-iot/audio/window_28-03-2026_06-07-03.wav,5,44100,0.013794,0.002311,0.002913,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0138<0.35,not run,not run,,not run
28.03.2026; 06.07,/home/pi/pi-iot/audio/window_28-03-2026_06-07-08.wav,5,44100,0.010651,0.002286,0.002866,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0107<0.35,not run,not run,,not run
28.03.2026; 06.07,/home/pi/pi-iot/audio/window_28-03-2026_06-07-13.wav,5,44100,0.014222,0.002573,0.003233,0.0,,,,DROP,weak signal — E_raw 0.0026<0.015 · RMS 0.0032<0.02 · peak 0.0142<0.35,not run,not run,,not run
28.03.2026; 06.07,/home/pi/pi-iot/audio/window_28-03-2026_06-07-18.wav,5,44100,0.013062,0.002279,0.002863,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0131<0.35,not run,not run,,not run
28.03.2026; 06.07,/home/pi/pi-iot/audio/window_28-03-2026_06-07-23.wav,5,44100,0.01062,0.002355,0.002927,0.0,,,,DROP,weak signal — E_raw 0.0024<0.015 · RMS 0.0029<0.02 · peak 0.0106<0.35,not run,not run,,not run
28.03.2026; 06.07,/home/pi/pi-iot/audio/window_28-03-2026_06-07-28.wav,5,44100,0.012238,0.002173,0.002738,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0122<0.35,not run,not run,,not run
28.03.2026; 06.07,/home/pi/pi-iot/audio/window_28-03-2026_06-07-33.wav,5,44100,0.011261,0.002402,0.003,0.0,,,,DROP,weak signal — E_raw 0.0024<0.015 · RMS 0.0030<0.02 · peak 0.0113<0.35,not run,not run,,not run
28.03.2026; 06.07,/home/pi/pi-iot/audio/window_28-03-2026_06-07-38.wav,5,44100,0.012329,0.002341,0.002934,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0123<0.35,not run,not run,,not run
28.03.2026; 06.07,/home/pi/pi-iot/audio/window_28-03-2026_06-07-43.wav,5,44100,0.013825,0.002423,0.003061,0.0,,,,DROP,weak signal — E_raw 0.0024<0.015 · RMS 0.0031<0.02 · peak 0.0138<0.35,not run,not run,,not run
28.03.2026; 06.07,/home/pi/pi-iot/audio/window_28-03-2026_06-07-48.wav,5,44100,0.026063,0.00512,0.006901,0.0,,,,DROP,weak signal — E_raw 0.0051<0.015 · RMS 0.0069<0.02 · peak 0.0261<0.35,not run,not run,,not run
28.03.2026; 06.07,/home/pi/pi-iot/audio/window_28-03-2026_06-07-53.wav,5,44100,0.013276,0.002523,0.003177,0.0,,,,DROP,weak signal — E_raw 0.0025<0.015 · RMS 0.0032<0.02 · peak 0.0133<0.35,not run,not run,,not run
28.03.2026; 06.07,/home/pi/pi-iot/audio/window_28-03-2026_06-07-58.wav,5,44100,0.012482,0.002392,0.003032,0.0,,,,DROP,weak signal — E_raw 0.0024<0.015 · RMS 0.0030<0.02 · peak 0.0125<0.35,not run,not run,,not run
28.03.2026; 06.08,/home/pi/pi-iot/audio/window_28-03-2026_06-08-03.wav,5,44100,0.013947,0.002326,0.002939,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0139<0.35,not run,not run,,not run
28.03.2026; 06.08,/home/pi/pi-iot/audio/window_28-03-2026_06-08-08.wav,5,44100,0.011933,0.002365,0.002945,0.0,,,,DROP,weak signal — E_raw 0.0024<0.015 · RMS 0.0029<0.02 · peak 0.0119<0.35,not run,not run,,not run
28.03.2026; 06.08,/home/pi/pi-iot/audio/window_28-03-2026_06-08-13.wav,5,44100,0.011261,0.002206,0.002761,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0028<0.02 · peak 0.0113<0.35,not run,not run,,not run
28.03.2026; 06.08,/home/pi/pi-iot/audio/window_28-03-2026_06-08-19.wav,5,44100,0.01062,0.002144,0.002695,0.0,,,,DROP,weak signal — E_raw 0.0021<0.015 · RMS 0.0027<0.02 · peak 0.0106<0.35,not run,not run,,not run
28.03.2026; 06.08,/home/pi/pi-iot/audio/window_28-03-2026_06-08-24.wav,5,44100,0.011536,0.00229,0.002872,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0115<0.35,not run,not run,,not run
28.03.2026; 06.08,/home/pi/pi-iot/audio/window_28-03-2026_06-08-29.wav,5,44100,0.011017,0.002316,0.0029,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0029<0.02 · peak 0.0110<0.35,not run,not run,,not run
28.03.2026; 06.08,/home/pi/pi-iot/audio/window_28-03-2026_06-08-34.wav,5,44100,0.012543,0.002151,0.002718,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0125<0.35,not run,not run,,not run
28.03.2026; 06.08,/home/pi/pi-iot/audio/window_28-03-2026_06-08-39.wav,5,44100,0.01062,0.002199,0.002734,0.0,,,,DROP,weak signal — E_raw 0.0022<0.015 · RMS 0.0027<0.02 · peak 0.0106<0.35,not run,not run,,not run
28.03.2026; 06.08,/home/pi/pi-iot/audio/window_28-03-2026_06-08-44.wav,5,44100,0.01178,0.002252,0.002837,0.0,,,,DROP,weak signal — E_raw 0.0023<0.015 · RMS 0.0028<0.02 · peak 0.0118<0.35,not run,not run,,not run
